"metric","deployer_count","total_profit_sol","avg_profit_per_deployer","median_profit_per_deployer","total_tokens_created","total_profitable_tokens","profitable_token_rate"
"PER_DEPLOYER",,27.227487016999998,,,11,13,"118.2"
"PER_DEPLOYER",,27.226808162,,,19,22,"115.8"
"PER_DEPLOYER",,27.224849743,,,17,14,"82.4"
"PER_DEPLOYER",,27.224664807,,,11,11,"100.0"
"PER_DEPLOYER",,27.222030535000002,,,60,54,"90.0"
"PER_DEPLOYER",,27.217512068,,,32,31,"96.9"
"PER_DEPLOYER",,27.212905468000006,,,57,56,"98.2"
"PER_DEPLOYER",,27.211001856000003,,,50,47,"94.0"
"PER_DEPLOYER",,27.209341077,,,17,19,"111.8"
"PER_DEPLOYER",,27.20681827,,,14,15,"107.1"
"PER_DEPLOYER",,27.206609060999998,,,6,6,"100.0"
"PER_DEPLOYER",,27.206208308,,,40,39,"97.5"
"PER_DEPLOYER",,27.201810156999997,,,7,9,"128.6"
"PER_DEPLOYER",,27.20078738,,,38,38,"100.0"
"PER_DEPLOYER",,27.199781318,,,20,21,"105.0"
"PER_DEPLOYER",,27.198734351999995,,,12,11,"91.7"
"PER_DEPLOYER",,27.19505276,,,9,9,"100.0"
"PER_DEPLOYER",,27.194422698000004,,,20,27,"135.0"
"PER_DEPLOYER",,27.19080602,,,17,17,"100.0"
"PER_DEPLOYER",,27.188160648999997,,,8,8,"100.0"
"PER_DEPLOYER",,27.187647075999998,,,16,16,"100.0"
"PER_DEPLOYER",,27.186024379,,,17,17,"100.0"
"PER_DEPLOYER",,27.184947359,,,28,27,"96.4"
"PER_DEPLOYER",,27.184607559,,,19,19,"100.0"
"PER_DEPLOYER",,27.182625525,,,17,17,"100.0"
"PER_DEPLOYER",,27.181706592,,,27,26,"96.3"
"PER_DEPLOYER",,27.18039892,,,41,41,"100.0"
"PER_DEPLOYER",,27.179077663999998,,,24,8,"33.3"
"PER_DEPLOYER",,27.176531964000002,,,14,25,"178.6"
"PER_DEPLOYER",,27.17636401,,,56,54,"96.4"
"PER_DEPLOYER",,27.175548688,,,7,7,"100.0"
"PER_DEPLOYER",,27.175477942999997,,,13,19,"146.2"
"PER_DEPLOYER",,27.173943488,,,8,9,"112.5"
"PER_DEPLOYER",,27.173282358999998,,,23,24,"104.3"
"PER_DEPLOYER",,27.172926345999997,,,27,25,"92.6"
"PER_DEPLOYER",,27.172341081999996,,,36,42,"116.7"
"PER_DEPLOYER",,27.172305467,,,18,17,"94.4"
"PER_DEPLOYER",,27.171580970000004,,,21,24,"114.3"
"PER_DEPLOYER",,27.169745101999997,,,6,7,"116.7"
"PER_DEPLOYER",,27.167926452000003,,,10,12,"120.0"
"PER_DEPLOYER",,27.167860521,,,10,11,"110.0"
"PER_DEPLOYER",,27.167606269,,,44,55,"125.0"
"PER_DEPLOYER",,27.165297017999997,,,320,8,"2.5"
"PER_DEPLOYER",,27.164076977000004,,,22,24,"109.1"
"PER_DEPLOYER",,27.163902419,,,15,21,"140.0"
"PER_DEPLOYER",,27.163822262000004,,,12,12,"100.0"
"PER_DEPLOYER",,27.16329768,,,25,25,"100.0"
"PER_DEPLOYER",,27.163109096000003,,,15,15,"100.0"
"PER_DEPLOYER",,27.162554969999995,,,7,7,"100.0"
"PER_DEPLOYER",,27.161116016999998,,,17,18,"105.9"
"PER_DEPLOYER",,27.159353902999996,,,13,15,"115.4"
"PER_DEPLOYER",,27.156100592,,,39,41,"105.1"
"PER_DEPLOYER",,27.155918133,,,12,13,"108.3"
"PER_DEPLOYER",,27.15438287,,,5,5,"100.0"
"PER_DEPLOYER",,27.152813017000003,,,6,5,"83.3"
"PER_DEPLOYER",,27.151991204000005,,,18,18,"100.0"
"PER_DEPLOYER",,27.150744169000003,,,25,25,"100.0"
"PER_DEPLOYER",,27.149228694999998,,,6,3,"50.0"
"PER_DEPLOYER",,27.146613031999998,,,6,6,"100.0"
"PER_DEPLOYER",,27.144727157000002,,,48,40,"83.3"
"PER_DEPLOYER",,27.141886861,,,22,20,"90.9"
"PER_DEPLOYER",,27.140964459000003,,,14,14,"100.0"
"PER_DEPLOYER",,27.138402566,,,23,20,"87.0"
"PER_DEPLOYER",,27.137665802999997,,,6,6,"100.0"
"PER_DEPLOYER",,27.136840968,,,38,33,"86.8"
"PER_DEPLOYER",,27.136208149999998,,,49,49,"100.0"
"PER_DEPLOYER",,27.134207019,,,6,6,"100.0"
"PER_DEPLOYER",,27.133389778999998,,,36,36,"100.0"
"PER_DEPLOYER",,27.133103423000005,,,11,14,"127.3"
"PER_DEPLOYER",,27.132185141,,,11,11,"100.0"
"PER_DEPLOYER",,27.131362225,,,6,7,"116.7"
"PER_DEPLOYER",,27.126031310000002,,,17,17,"100.0"
"PER_DEPLOYER",,27.125948803999997,,,6,14,"233.3"
"PER_DEPLOYER",,27.124359020999997,,,35,33,"94.3"
"PER_DEPLOYER",,27.124231963,,,11,11,"100.0"
"PER_DEPLOYER",,27.124038635,,,19,19,"100.0"
"PER_DEPLOYER",,27.120831637000002,,,16,16,"100.0"
"PER_DEPLOYER",,27.120423409999997,,,14,27,"192.9"
"PER_DEPLOYER",,27.120229096,,,35,68,"194.3"
"PER_DEPLOYER",,27.119619138,,,95,97,"102.1"
"PER_DEPLOYER",,27.119012308000002,,,22,23,"104.5"
"PER_DEPLOYER",,27.111789548,,,25,28,"112.0"
"PER_DEPLOYER",,27.109905877000003,,,22,22,"100.0"
"PER_DEPLOYER",,27.109067037000003,,,7,7,"100.0"
"PER_DEPLOYER",,27.107354811000004,,,33,33,"100.0"
"PER_DEPLOYER",,27.103964606999998,,,44,48,"109.1"
"PER_DEPLOYER",,27.103394016000003,,,6,6,"100.0"
"PER_DEPLOYER",,27.102734069,,,35,35,"100.0"
"PER_DEPLOYER",,27.102262009,,,9,9,"100.0"
"PER_DEPLOYER",,27.101334297999998,,,13,13,"100.0"
"PER_DEPLOYER",,27.101249712,,,31,24,"77.4"
"PER_DEPLOYER",,27.101035302,,,34,34,"100.0"
"PER_DEPLOYER",,27.09484530800001,,,12,12,"100.0"
"PER_DEPLOYER",,27.094348128,,,7,7,"100.0"
"PER_DEPLOYER",,27.094292453,,,23,22,"95.7"
"PER_DEPLOYER",,27.092961258000003,,,27,26,"96.3"
"PER_DEPLOYER",,27.091740186000006,,,29,29,"100.0"
"PER_DEPLOYER",,27.089959477999997,,,43,43,"100.0"
"PER_DEPLOYER",,27.088586461,,,28,28,"100.0"
"PER_DEPLOYER",,27.085652829999997,,,17,17,"100.0"
"PER_DEPLOYER",,27.084029966999996,,,12,11,"91.7"
"PER_DEPLOYER",,27.083726661999997,,,11,11,"100.0"
"PER_DEPLOYER",,27.081257178,,,24,24,"100.0"
"PER_DEPLOYER",,27.07909085,,,16,13,"81.3"
"PER_DEPLOYER",,27.077353762,,,9,9,"100.0"
"PER_DEPLOYER",,27.075303816,,,7,7,"100.0"
"PER_DEPLOYER",,27.074670103000003,,,6,8,"133.3"
"PER_DEPLOYER",,27.074240641,,,39,35,"89.7"
"PER_DEPLOYER",,27.06517366,,,31,32,"103.2"
"PER_DEPLOYER",,27.063985471,,,24,26,"108.3"
"PER_DEPLOYER",,27.062197811999997,,,44,43,"97.7"
"PER_DEPLOYER",,27.061998407,,,64,62,"96.9"
"PER_DEPLOYER",,27.056624917,,,11,11,"100.0"
"PER_DEPLOYER",,27.055449207000002,,,6,6,"100.0"
"PER_DEPLOYER",,27.0546142,,,8,8,"100.0"
"PER_DEPLOYER",,27.053702232,,,10,10,"100.0"
"PER_DEPLOYER",,27.053205057999996,,,9,9,"100.0"
"PER_DEPLOYER",,27.049889962,,,28,27,"96.4"
"PER_DEPLOYER",,27.049623654999998,,,16,16,"100.0"
"PER_DEPLOYER",,27.048580179,,,6,7,"116.7"
"PER_DEPLOYER",,27.048503422000003,,,13,13,"100.0"
"PER_DEPLOYER",,27.046924483,,,27,28,"103.7"
"PER_DEPLOYER",,27.046667507,,,6,1,"16.7"
"PER_DEPLOYER",,27.04501851,,,7,7,"100.0"
"PER_DEPLOYER",,27.042570920999996,,,6,12,"200.0"
"PER_DEPLOYER",,27.041434058000004,,,19,17,"89.5"
"PER_DEPLOYER",,27.038802619,,,26,24,"92.3"
"PER_DEPLOYER",,27.038538926000005,,,21,21,"100.0"
"PER_DEPLOYER",,27.037553085,,,26,17,"65.4"
"PER_DEPLOYER",,27.037538704000006,,,102,45,"44.1"
"PER_DEPLOYER",,27.035702831000002,,,12,14,"116.7"
"PER_DEPLOYER",,27.034020689000002,,,17,20,"117.6"
"PER_DEPLOYER",,27.03168847,,,13,14,"107.7"
"PER_DEPLOYER",,27.030431405999998,,,57,40,"70.2"
"PER_DEPLOYER",,27.030107152,,,24,21,"87.5"
"PER_DEPLOYER",,27.027709391,,,16,16,"100.0"
"PER_DEPLOYER",,27.026256179999997,,,14,17,"121.4"
"PER_DEPLOYER",,27.02276095,,,22,22,"100.0"
"PER_DEPLOYER",,27.022415071,,,39,18,"46.2"
"PER_DEPLOYER",,27.022166218,,,26,27,"103.8"
"PER_DEPLOYER",,27.022143176999997,,,15,15,"100.0"
"PER_DEPLOYER",,27.020940161000002,,,14,15,"107.1"
"PER_DEPLOYER",,27.018477703000002,,,17,17,"100.0"
"PER_DEPLOYER",,27.015141513,,,8,17,"212.5"
"PER_DEPLOYER",,27.014861593000003,,,48,56,"116.7"
"PER_DEPLOYER",,27.014098979,,,16,16,"100.0"
"PER_DEPLOYER",,27.010339905000002,,,25,26,"104.0"
"PER_DEPLOYER",,27.007903983000002,,,26,25,"96.2"
"PER_DEPLOYER",,27.007387002,,,31,31,"100.0"
"PER_DEPLOYER",,27.007203409,,,37,35,"94.6"
"PER_DEPLOYER",,27.00332998,,,54,48,"88.9"
"PER_DEPLOYER",,26.998914972,,,22,21,"95.5"
"PER_DEPLOYER",,26.998059211000005,,,22,22,"100.0"
"PER_DEPLOYER",,26.997220689000006,,,12,14,"116.7"
"PER_DEPLOYER",,26.995466258,,,8,8,"100.0"
"PER_DEPLOYER",,26.995352231,,,40,37,"92.5"
"PER_DEPLOYER",,26.993501662000007,,,24,25,"104.2"
"PER_DEPLOYER",,26.992941909,,,25,35,"140.0"
"PER_DEPLOYER",,26.991856163,,,6,12,"200.0"
"PER_DEPLOYER",,26.989624192,,,28,28,"100.0"
"PER_DEPLOYER",,26.9857855,,,11,10,"90.9"
"PER_DEPLOYER",,26.982766628,,,5,13,"260.0"
"PER_DEPLOYER",,26.982295996000005,,,64,64,"100.0"
"PER_DEPLOYER",,26.981324043,,,15,20,"133.3"
"PER_DEPLOYER",,26.980522073000003,,,12,12,"100.0"
"PER_DEPLOYER",,26.974581705,,,8,8,"100.0"
"PER_DEPLOYER",,26.97386901,,,71,16,"22.5"
"PER_DEPLOYER",,26.973447938,,,20,15,"75.0"
"PER_DEPLOYER",,26.971430313000003,,,6,8,"133.3"
"PER_DEPLOYER",,26.96999129,,,18,18,"100.0"
"PER_DEPLOYER",,26.965084947999998,,,10,10,"100.0"
"PER_DEPLOYER",,26.964246194,,,21,20,"95.2"
"PER_DEPLOYER",,26.960611779,,,20,20,"100.0"
"PER_DEPLOYER",,26.957613624,,,18,18,"100.0"
"PER_DEPLOYER",,26.956364525,,,18,22,"122.2"
"PER_DEPLOYER",,26.955980769999996,,,15,15,"100.0"
"PER_DEPLOYER",,26.953785275999998,,,16,16,"100.0"
"PER_DEPLOYER",,26.953134591999998,,,9,10,"111.1"
"PER_DEPLOYER",,26.952908347,,,8,10,"125.0"
"PER_DEPLOYER",,26.950454125,,,5,6,"120.0"
"PER_DEPLOYER",,26.949443754999994,,,34,33,"97.1"
"PER_DEPLOYER",,26.949187640999998,,,20,20,"100.0"
"PER_DEPLOYER",,26.947501159,,,7,13,"185.7"
"PER_DEPLOYER",,26.946805979999997,,,11,11,"100.0"
"PER_DEPLOYER",,26.946608461,,,27,27,"100.0"
"PER_DEPLOYER",,26.945095046,,,11,12,"109.1"
"PER_DEPLOYER",,26.942208997,,,15,15,"100.0"
"PER_DEPLOYER",,26.940196311,,,13,13,"100.0"
"PER_DEPLOYER",,26.939473087000003,,,11,11,"100.0"
"PER_DEPLOYER",,26.939237385,,,20,31,"155.0"
"PER_DEPLOYER",,26.938306592000004,,,27,27,"100.0"
"PER_DEPLOYER",,26.936504871,,,34,34,"100.0"
"PER_DEPLOYER",,26.936371659000002,,,9,9,"100.0"
"PER_DEPLOYER",,26.931914567,,,5,5,"100.0"
"PER_DEPLOYER",,26.931588403,,,10,11,"110.0"
"PER_DEPLOYER",,26.929056957,,,7,7,"100.0"
"PER_DEPLOYER",,26.928941351000002,,,19,38,"200.0"
"PER_DEPLOYER",,26.928777899,,,5,5,"100.0"
"PER_DEPLOYER",,26.92812872,,,18,18,"100.0"
"PER_DEPLOYER",,26.927810613,,,17,17,"100.0"
"PER_DEPLOYER",,26.925394875000002,,,10,9,"90.0"
"PER_DEPLOYER",,26.925251711,,,29,28,"96.6"
"PER_DEPLOYER",,26.923875137000003,,,57,31,"54.4"
"PER_DEPLOYER",,26.919695662000002,,,6,6,"100.0"
"PER_DEPLOYER",,26.917068726,,,9,13,"144.4"
"PER_DEPLOYER",,26.916691206000003,,,18,18,"100.0"
"PER_DEPLOYER",,26.916570408000005,,,27,25,"92.6"
"PER_DEPLOYER",,26.916231545000002,,,16,19,"118.8"
"PER_DEPLOYER",,26.915854967999998,,,16,16,"100.0"
"PER_DEPLOYER",,26.913142660000002,,,12,3,"25.0"
"PER_DEPLOYER",,26.912465981,,,36,37,"102.8"
"PER_DEPLOYER",,26.911834737,,,24,24,"100.0"
"PER_DEPLOYER",,26.910129358,,,15,14,"93.3"
"PER_DEPLOYER",,26.909603541,,,17,17,"100.0"
"PER_DEPLOYER",,26.908168208999992,,,68,80,"117.6"
"PER_DEPLOYER",,26.906411692,,,5,7,"140.0"
"PER_DEPLOYER",,26.905665233,,,40,35,"87.5"
"PER_DEPLOYER",,26.905060128000002,,,24,21,"87.5"
"PER_DEPLOYER",,26.904255281999998,,,10,10,"100.0"
"PER_DEPLOYER",,26.903599456000002,,,9,15,"166.7"
"PER_DEPLOYER",,26.901691297,,,15,16,"106.7"
"PER_DEPLOYER",,26.900424691,,,22,22,"100.0"
"PER_DEPLOYER",,26.899782484,,,6,14,"233.3"
"PER_DEPLOYER",,26.897390008000002,,,11,11,"100.0"
"PER_DEPLOYER",,26.897028247999994,,,31,31,"100.0"
"PER_DEPLOYER",,26.894757468,,,22,23,"104.5"
"PER_DEPLOYER",,26.894347915999994,,,15,15,"100.0"
"PER_DEPLOYER",,26.891544976,,,16,11,"68.8"
"PER_DEPLOYER",,26.89106307,,,44,9,"20.5"
"PER_DEPLOYER",,26.891058933,,,8,8,"100.0"
"PER_DEPLOYER",,26.890649032000002,,,19,21,"110.5"
"PER_DEPLOYER",,26.888429226,,,20,20,"100.0"
"PER_DEPLOYER",,26.888325185999996,,,24,24,"100.0"
"PER_DEPLOYER",,26.887872689,,,14,14,"100.0"
"PER_DEPLOYER",,26.883941083999996,,,23,22,"95.7"
"PER_DEPLOYER",,26.883008220999997,,,52,52,"100.0"
"PER_DEPLOYER",,26.882957670000003,,,30,28,"93.3"
"PER_DEPLOYER",,26.880678555,,,17,21,"123.5"
"PER_DEPLOYER",,26.880662743,,,25,25,"100.0"
"PER_DEPLOYER",,26.879506616999997,,,17,19,"111.8"
"PER_DEPLOYER",,26.877017901,,,15,12,"80.0"
"PER_DEPLOYER",,26.873317034,,,19,19,"100.0"
"PER_DEPLOYER",,26.871997924,,,28,28,"100.0"
"PER_DEPLOYER",,26.869473103000004,,,24,27,"112.5"
"PER_DEPLOYER",,26.867317449,,,12,12,"100.0"
"PER_DEPLOYER",,26.867036483,,,19,19,"100.0"
"PER_DEPLOYER",,26.864835641999996,,,19,23,"121.1"
"PER_DEPLOYER",,26.860108105000002,,,16,15,"93.8"
"PER_DEPLOYER",,26.853802483999996,,,11,11,"100.0"
"PER_DEPLOYER",,26.849532428,,,10,17,"170.0"
"PER_DEPLOYER",,26.849006496,,,5,13,"260.0"
"PER_DEPLOYER",,26.847800070999995,,,30,30,"100.0"
"PER_DEPLOYER",,26.846194108,,,18,18,"100.0"
"PER_DEPLOYER",,26.84599926,,,15,15,"100.0"
"PER_DEPLOYER",,26.845326842000002,,,16,15,"93.8"
"PER_DEPLOYER",,26.84440608,,,28,28,"100.0"
"PER_DEPLOYER",,26.84432639,,,18,17,"94.4"
"PER_DEPLOYER",,26.84361244,,,18,18,"100.0"
"PER_DEPLOYER",,26.843555384,,,22,22,"100.0"
"PER_DEPLOYER",,26.842823923999998,,,24,24,"100.0"
"PER_DEPLOYER",,26.841733656,,,24,24,"100.0"
"PER_DEPLOYER",,26.841126627999998,,,17,15,"88.2"
"PER_DEPLOYER",,26.839859403,,,9,9,"100.0"
"PER_DEPLOYER",,26.839519033000002,,,279,3,"1.1"
"PER_DEPLOYER",,26.839373983,,,13,13,"100.0"
"PER_DEPLOYER",,26.838554786000003,,,12,12,"100.0"
"PER_DEPLOYER",,26.836828009999998,,,32,35,"109.4"
"PER_DEPLOYER",,26.835195655000003,,,24,24,"100.0"
"PER_DEPLOYER",,26.834744683999997,,,9,10,"111.1"
"PER_DEPLOYER",,26.834471136999998,,,14,14,"100.0"
"PER_DEPLOYER",,26.834102638999997,,,16,16,"100.0"
"PER_DEPLOYER",,26.833790389,,,6,7,"116.7"
"PER_DEPLOYER",,26.83278207,,,47,54,"114.9"
"PER_DEPLOYER",,26.832626191,,,12,10,"83.3"
"PER_DEPLOYER",,26.83234099,,,7,16,"228.6"
"PER_DEPLOYER",,26.832282803000002,,,21,22,"104.8"
"PER_DEPLOYER",,26.832112506999998,,,19,19,"100.0"
"PER_DEPLOYER",,26.829398689999998,,,22,27,"122.7"
"PER_DEPLOYER",,26.829368932999998,,,15,13,"86.7"
"PER_DEPLOYER",,26.826135463,,,18,18,"100.0"
"PER_DEPLOYER",,26.825232074,,,15,14,"93.3"
"PER_DEPLOYER",,26.822628703,,,13,13,"100.0"
"PER_DEPLOYER",,26.821546965000003,,,28,28,"100.0"
"PER_DEPLOYER",,26.820524450999997,,,21,21,"100.0"
"PER_DEPLOYER",,26.819724767999997,,,8,10,"125.0"
"PER_DEPLOYER",,26.819062575000004,,,14,15,"107.1"
"PER_DEPLOYER",,26.815805901,,,15,18,"120.0"
"PER_DEPLOYER",,26.815607434,,,8,8,"100.0"
"PER_DEPLOYER",,26.813973135,,,20,20,"100.0"
"PER_DEPLOYER",,26.813067617999998,,,10,10,"100.0"
"PER_DEPLOYER",,26.81254194,,,9,9,"100.0"
"PER_DEPLOYER",,26.811854126,,,9,9,"100.0"
"PER_DEPLOYER",,26.811143687,,,18,18,"100.0"
"PER_DEPLOYER",,26.810528409,,,15,15,"100.0"
"PER_DEPLOYER",,26.809599395,,,9,11,"122.2"
"PER_DEPLOYER",,26.807795131000002,,,13,13,"100.0"
"PER_DEPLOYER",,26.807065125,,,16,16,"100.0"
"PER_DEPLOYER",,26.804525864,,,10,10,"100.0"
"PER_DEPLOYER",,26.803945264999996,,,28,28,"100.0"
"PER_DEPLOYER",,26.802857951,,,5,11,"220.0"
"PER_DEPLOYER",,26.801850274000003,,,11,10,"90.9"
"PER_DEPLOYER",,26.801401750000004,,,12,12,"100.0"
"PER_DEPLOYER",,26.797089881,,,11,11,"100.0"
"PER_DEPLOYER",,26.794428337999996,,,12,12,"100.0"
"PER_DEPLOYER",,26.791250390000002,,,5,6,"120.0"
"PER_DEPLOYER",,26.790541121999993,,,9,8,"88.9"
"PER_DEPLOYER",,26.790151644,,,11,11,"100.0"
"PER_DEPLOYER",,26.789883656999997,,,13,14,"107.7"
"PER_DEPLOYER",,26.783828081999996,,,5,9,"180.0"
"PER_DEPLOYER",,26.783410263999997,,,16,16,"100.0"
"PER_DEPLOYER",,26.783279485,,,29,29,"100.0"
"PER_DEPLOYER",,26.783204743,,,8,8,"100.0"
"PER_DEPLOYER",,26.782126097,,,27,30,"111.1"
"PER_DEPLOYER",,26.781968717000005,,,16,16,"100.0"
"PER_DEPLOYER",,26.780407846000003,,,63,55,"87.3"
"PER_DEPLOYER",,26.777539893,,,25,22,"88.0"
"PER_DEPLOYER",,26.776014175999997,,,7,7,"100.0"
"PER_DEPLOYER",,26.775336173000003,,,14,13,"92.9"
"PER_DEPLOYER",,26.775012101999998,,,22,22,"100.0"
"PER_DEPLOYER",,26.773137295,,,22,22,"100.0"
"PER_DEPLOYER",,26.772530122000003,,,207,4,"1.9"
"PER_DEPLOYER",,26.764621402000003,,,24,24,"100.0"
"PER_DEPLOYER",,26.76353444,,,16,16,"100.0"
"PER_DEPLOYER",,26.76329957,,,29,41,"141.4"
"PER_DEPLOYER",,26.762462625,,,14,15,"107.1"
"PER_DEPLOYER",,26.760960264,,,17,17,"100.0"
"PER_DEPLOYER",,26.760112831999997,,,13,9,"69.2"
"PER_DEPLOYER",,26.757520412,,,55,56,"101.8"
"PER_DEPLOYER",,26.750586894,,,6,6,"100.0"
"PER_DEPLOYER",,26.749266876,,,5,3,"60.0"
"PER_DEPLOYER",,26.748975111999997,,,15,15,"100.0"
"PER_DEPLOYER",,26.748772772000002,,,9,9,"100.0"
"PER_DEPLOYER",,26.747173836,,,28,28,"100.0"
"PER_DEPLOYER",,26.745517620999998,,,23,25,"108.7"
"PER_DEPLOYER",,26.742057368999998,,,20,20,"100.0"
"PER_DEPLOYER",,26.741903725,,,15,19,"126.7"
"PER_DEPLOYER",,26.740681717000005,,,54,39,"72.2"
"PER_DEPLOYER",,26.740489581,,,14,22,"157.1"
"PER_DEPLOYER",,26.739370726000008,,,14,14,"100.0"
"PER_DEPLOYER",,26.739173924,,,6,10,"166.7"
"PER_DEPLOYER",,26.738225600000003,,,24,24,"100.0"
"PER_DEPLOYER",,26.735106818,,,9,14,"155.6"
"PER_DEPLOYER",,26.734745730999997,,,52,53,"101.9"
"PER_DEPLOYER",,26.734665918999998,,,20,20,"100.0"
"PER_DEPLOYER",,26.733420385000002,,,22,20,"90.9"
"PER_DEPLOYER",,26.733298425,,,13,17,"130.8"
"PER_DEPLOYER",,26.733068759,,,5,4,"80.0"
"PER_DEPLOYER",,26.731812381000005,,,17,17,"100.0"
"PER_DEPLOYER",,26.731124591000004,,,25,25,"100.0"
"PER_DEPLOYER",,26.731096112999996,,,25,24,"96.0"
"PER_DEPLOYER",,26.730372961,,,14,19,"135.7"
"PER_DEPLOYER",,26.729523612,,,11,9,"81.8"
"PER_DEPLOYER",,26.729465049,,,14,16,"114.3"
"PER_DEPLOYER",,26.729280815000003,,,18,18,"100.0"
"PER_DEPLOYER",,26.728790799000002,,,18,17,"94.4"
"PER_DEPLOYER",,26.728469415,,,14,13,"92.9"
"PER_DEPLOYER",,26.726354744,,,8,5,"62.5"
"PER_DEPLOYER",,26.724364481000002,,,21,19,"90.5"
"PER_DEPLOYER",,26.724221875,,,52,70,"134.6"
"PER_DEPLOYER",,26.723569259,,,15,14,"93.3"
"PER_DEPLOYER",,26.720998107,,,21,18,"85.7"
"PER_DEPLOYER",,26.719961428,,,9,12,"133.3"
"PER_DEPLOYER",,26.717154736999994,,,27,27,"100.0"
"PER_DEPLOYER",,26.712470355,,,29,29,"100.0"
"PER_DEPLOYER",,26.711472875,,,6,6,"100.0"
"PER_DEPLOYER",,26.711278905,,,17,16,"94.1"
"PER_DEPLOYER",,26.709055000000003,,,14,14,"100.0"
"PER_DEPLOYER",,26.708706853,,,20,20,"100.0"
"PER_DEPLOYER",,26.707965926,,,21,19,"90.5"
"PER_DEPLOYER",,26.706574221000004,,,45,45,"100.0"
"PER_DEPLOYER",,26.705467172999995,,,19,19,"100.0"
"PER_DEPLOYER",,26.703567608,,,9,9,"100.0"
"PER_DEPLOYER",,26.702689478999996,,,8,16,"200.0"
"PER_DEPLOYER",,26.700628702,,,13,13,"100.0"
"PER_DEPLOYER",,26.699541672000002,,,26,26,"100.0"
"PER_DEPLOYER",,26.698527666,,,14,14,"100.0"
"PER_DEPLOYER",,26.694310897999998,,,9,9,"100.0"
"PER_DEPLOYER",,26.693921602,,,26,26,"100.0"
"PER_DEPLOYER",,26.692007098,,,201,133,"66.2"
"PER_DEPLOYER",,26.691395450999998,,,41,42,"102.4"
"PER_DEPLOYER",,26.691125477000003,,,29,29,"100.0"
"PER_DEPLOYER",,26.671574811,,,17,17,"100.0"
"PER_DEPLOYER",,26.671319102,,,18,17,"94.4"
"PER_DEPLOYER",,26.669553506,,,7,8,"114.3"
"PER_DEPLOYER",,26.669373364,,,13,13,"100.0"
"PER_DEPLOYER",,26.66841918,,,8,9,"112.5"
"PER_DEPLOYER",,26.666794754999998,,,5,4,"80.0"
"PER_DEPLOYER",,26.666766025999998,,,16,14,"87.5"
"PER_DEPLOYER",,26.665924597999997,,,16,16,"100.0"
"PER_DEPLOYER",,26.665831588999996,,,12,17,"141.7"
"PER_DEPLOYER",,26.665634264999998,,,15,15,"100.0"
"PER_DEPLOYER",,26.662032802999995,,,27,24,"88.9"
"PER_DEPLOYER",,26.659267008000004,,,22,26,"118.2"
"PER_DEPLOYER",,26.657454748,,,216,153,"70.8"
"PER_DEPLOYER",,26.656586212,,,10,10,"100.0"
"PER_DEPLOYER",,26.656293501,,,11,13,"118.2"
"PER_DEPLOYER",,26.655345887,,,16,17,"106.3"
"PER_DEPLOYER",,26.652925233,,,25,42,"168.0"
"PER_DEPLOYER",,26.651929784000004,,,12,11,"91.7"
"PER_DEPLOYER",,26.651824879000007,,,47,45,"95.7"
"PER_DEPLOYER",,26.649062219,,,27,37,"137.0"
"PER_DEPLOYER",,26.64479999999999,,,28,45,"160.7"
"PER_DEPLOYER",,26.642275636999997,,,13,12,"92.3"
"PER_DEPLOYER",,26.639475248000004,,,20,33,"165.0"
"PER_DEPLOYER",,26.635175372999996,,,7,5,"71.4"
"PER_DEPLOYER",,26.634751024,,,25,25,"100.0"
"PER_DEPLOYER",,26.634250153000004,,,7,7,"100.0"
"PER_DEPLOYER",,26.631710017000003,,,20,21,"105.0"
"PER_DEPLOYER",,26.631467716,,,22,24,"109.1"
"PER_DEPLOYER",,26.628489376999998,,,24,24,"100.0"
"PER_DEPLOYER",,26.627280478,,,44,41,"93.2"
"PER_DEPLOYER",,26.625180015999998,,,9,11,"122.2"
"PER_DEPLOYER",,26.62476768,,,28,27,"96.4"
"PER_DEPLOYER",,26.624089436,,,55,55,"100.0"
"PER_DEPLOYER",,26.622621215000002,,,7,7,"100.0"
"PER_DEPLOYER",,26.620300310999998,,,10,10,"100.0"
"PER_DEPLOYER",,26.620036774,,,7,7,"100.0"
"PER_DEPLOYER",,26.618155116,,,23,25,"108.7"
"PER_DEPLOYER",,26.616887649,,,5,5,"100.0"
"PER_DEPLOYER",,26.616138814000003,,,7,7,"100.0"
"PER_DEPLOYER",,26.615089568000005,,,21,24,"114.3"
"PER_DEPLOYER",,26.614937039,,,21,21,"100.0"
"PER_DEPLOYER",,26.612226377000002,,,23,23,"100.0"
"PER_DEPLOYER",,26.610568307,,,12,12,"100.0"
"PER_DEPLOYER",,26.60902026,,,8,6,"75.0"
"PER_DEPLOYER",,26.607185827,,,40,35,"87.5"
"PER_DEPLOYER",,26.60639715,,,6,15,"250.0"
"PER_DEPLOYER",,26.604334911,,,52,52,"100.0"
"PER_DEPLOYER",,26.602663330000002,,,13,17,"130.8"
"PER_DEPLOYER",,26.601654494,,,22,22,"100.0"
"PER_DEPLOYER",,26.600790572,,,47,34,"72.3"
"PER_DEPLOYER",,26.600376935999996,,,13,14,"107.7"
"PER_DEPLOYER",,26.599569559,,,5,8,"160.0"
"PER_DEPLOYER",,26.599515041999997,,,11,11,"100.0"
"PER_DEPLOYER",,26.599064141,,,32,32,"100.0"
"PER_DEPLOYER",,26.598928137999998,,,9,9,"100.0"
